site_id,equipment_type,manufacturer,model,serial_number,installation_date,warranty_expiry,notes
60b4e8b8-0530-474a-af5d-f7139c5a2b69,Inverter,SMA,SMA SC-xxxCP-10,180801641,,,Station: 5 | Location: 5.1 | Power: 900kW
60b4e8b8-0530-474a-af5d-f7139c5a2b69,Inverter,SMA,SMA SC-xxxCP-10,180801628,,,Station: 5 | Location: 5.2 | Power: 900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3017888212,,,Station: 1 | Location: 01-SCS-11 | Power: 2900kW | Inverters: 21
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007414652,,,Station: 1 | Location: 01-SCS-12 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007528261,,,Station: 1 | Location: 01-SCS-21 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007414664,,,Station: 1 | Location: 01-SCS-22 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857350,,,Station: 1 | Location: 01-SCS-31 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857368,,,Station: 1 | Location: 01-SCS-32 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857320,,,Station: 2 | Location: 02-SCS-11 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857383,,,Station: 2 | Location: 02-SCS-12 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857375,,,Station: 2 | Location: 02-SCS-21 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857327,,,Station: 2 | Location: 02-SCS-22 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007550368,,,Station: 2 | Location: 02-SCS-31 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007528286,,,Station: 2 | Location: 02-SCS-32 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007528266,,,Station: 2 | Location: 02-SCS-41 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007528274,,,Station: 3 | Location: 03-SCS-11 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007528282,,,Station: 3 | Location: 03-SCS-12 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007528285,,,Station: 3 | Location: 03-SCS-21 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007550375,,,Station: 3 | Location: 03-SCS-22 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857359,,,Station: 3 | Location: 03-SCS-31 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857312,,,Station: 3 | Location: 03-SCS-32 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857337,,,Station: 3 | Location: 03-SCS-41 | Power: 2900kW
045e9e4d-f386-4ba0-be2b-b2c5e9a03b8f,Inverter,SMA,SMA SCS-xxxx,3007857304,,,Station: 3 | Location: 03-SCS-42 | Power: 2900kW
225d959b-cfe4-4f14-ad05-b1d78bb27f5d,Inverter,SMA,SMA SC-xxxCP-10,180800317,,,Station: 1 | Location: 1 | Power: 760kW | Inverters: 5
225d959b-cfe4-4f14-ad05-b1d78bb27f5d,Inverter,SMA,SMA SC-xxxCP-10,180800316,,,Station: 1 | Location: 2 | Power: 760kW
225d959b-cfe4-4f14-ad05-b1d78bb27f5d,Inverter,SMA,SMA SC-xxxCP-10,180800322,,,Station: 2 | Location: 3 | Power: 800kW
225d959b-cfe4-4f14-ad05-b1d78bb27f5d,Inverter,SMA,SMA SC-xxxCP-10,180800320,,,Station: 3 | Location: 4 | Power: 800kW
225d959b-cfe4-4f14-ad05-b1d78bb27f5d,Inverter,SMA,SMA SC-xxxCP-10,180800321,,,Station: 3 | Location: 5 | Power: 800kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180192694,,,Station: 1 | Location: 1.1 | Power: 800kW | Inverters: 12
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180192693,,,Station: 1 | Location: 1.2 | Power: 800kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180182690,,,Station: 2 | Location: 2.1 | Power: 800kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180192689,,,Station: 2 | Location: 2.2 | Power: 800kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180192692,,,Station: 3 | Location: 3.1 | Power: 800kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180192695,,,Station: 3 | Location: 3.2 | Power: 800kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180171306,,,Station: 4 | Location: 4.1 | Power: 500kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180210669,,,Station: 5 | Location: 5.1 | Power: 720kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180210668,,,Station: 5 | Location: 5.2 | Power: 720kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180192691,,,Station: 6 | Location: 6.1 | Power: 800kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180192696,,,Station: 7 | Location: 7.1 | Power: 800kW
9ef7b709-cb63-4d77-aa1f-bc47e5452eaf,Inverter,SMA,SMA SC-xxxCP-10,180192688,,,Station: 7 | Location: 7.2 | Power: 800kW
4ca4d3f0-1ea3-4be0-b3d0-9322ab257a06,Inverter,SMA,SMA SC-xxxCP-10,180800176,,,Station: 1 | Location: 1 | Power: 800kW | Inverters: 5
4ca4d3f0-1ea3-4be0-b3d0-9322ab257a06,Inverter,SMA,SMA SC-xxxCP-10,180800174,,,Station: 2 | Location: 2 | Power: 760kW
4ca4d3f0-1ea3-4be0-b3d0-9322ab257a06,Inverter,SMA,SMA SC-xxxCP-10,180800175,,,Station: 2 | Location: 3 | Power: 760kW
4ca4d3f0-1ea3-4be0-b3d0-9322ab257a06,Inverter,SMA,SMA SC-xxxCP-10,180800186,,,Station: 3 | Location: 4 | Power: 850kW
4ca4d3f0-1ea3-4be0-b3d0-9322ab257a06,Inverter,SMA,SMA SC-xxxCP-10,180800169,,,Station: 3 | Location: 5 | Power: 850kW
72cf5edf-59f4-4183-b940-ee57e295b86b,Inverter,SMA,SMA SC-xxxCP-10,180803221,,,Station: 3 | Location: 3.1 | Power: 1000kW | Inverters: 10
72cf5edf-59f4-4183-b940-ee57e295b86b,Inverter,SMA,SMA SC-xxxCP-10,180803220,,,Station: 3 | Location: 3.2 | Power: 1000kW
8902d246-0160-4b37-81e7-ac6ecfe98040,Inverter,Schneider,Schneider Conext Core XC,U21540001208,,,Station: 1 | Location: 1.1 | Power: 680kW | Inverters: 6
8902d246-0160-4b37-81e7-ac6ecfe98040,Inverter,Schneider,Schneider Conext Core XC,U21540000255,,,Station: 1 | Location: 1.2 | Power: 680kW
8902d246-0160-4b37-81e7-ac6ecfe98040,Inverter,Schneider,Schneider Conext Core XC,U21540001206,,,Station: 1 | Location: 1.3 | Power: 680kW
8902d246-0160-4b37-81e7-ac6ecfe98040,Inverter,Schneider,Schneider Conext Core XC,U21537000259,,,Station: 2 | Location: 2.1 | Power: 680kW
8902d246-0160-4b37-81e7-ac6ecfe98040,Inverter,Schneider,Schneider Conext Core XC,U21536000315,,,Station: 2 | Location: 2.2 | Power: 680kW
8902d246-0160-4b37-81e7-ac6ecfe98040,Inverter,Schneider,Schneider Conext Core XC,U21541000362,,,Station: 2 | Location: 2.3 | Power: 680kW
14cd5eab-15be-4a94-b2b4-453ee51ae154,Inverter,SMA,SMA SC-xxxCP-10,180351238,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 8
14cd5eab-15be-4a94-b2b4-453ee51ae154,Inverter,SMA,SMA SC-xxxCP-10,180351239,,,Station: 1 | Location: 1.2 | Power: 900kW
14cd5eab-15be-4a94-b2b4-453ee51ae154,Inverter,SMA,SMA SC-xxxCP-10,180351240,,,Station: 2 | Location: 2.1 | Power: 900kW
14cd5eab-15be-4a94-b2b4-453ee51ae154,Inverter,SMA,SMA SC-xxxCP-10,180351241,,,Station: 2 | Location: 2.2 | Power: 900kW
14cd5eab-15be-4a94-b2b4-453ee51ae154,Inverter,SMA,SMA SC-xxxCP-10,180351234,,,Station: 3 | Location: 3.1 | Power: 900kW
14cd5eab-15be-4a94-b2b4-453ee51ae154,Inverter,SMA,SMA SC-xxxCP-10,180351235,,,Station: 3 | Location: 3.2 | Power: 900kW
14cd5eab-15be-4a94-b2b4-453ee51ae154,Inverter,SMA,SMA SC-xxxCP-10,180351236,,,Station: 4 | Location: 4.1 | Power: 900kW
14cd5eab-15be-4a94-b2b4-453ee51ae154,Inverter,SMA,SMA SC-xxxCP-10,180351237,,,Station: 4 | Location: 4.2 | Power: 900kW
2dda260a-32fa-428f-b830-b6e388cac6d6,Inverter,SMA,SMA SC-xxxCP-10,180801196,,,Station: 1 | Location: 1.1 | Power: 1000kW | Inverters: 6
2dda260a-32fa-428f-b830-b6e388cac6d6,Inverter,SMA,SMA SC-xxxCP-10,180801195,,,Station: 1 | Location: 1.2 | Power: 1000kW
2dda260a-32fa-428f-b830-b6e388cac6d6,Inverter,SMA,SMA SC-xxxCP-10,180801197,,,Station: 2 | Location: 2.1 | Power: 1000kW
2dda260a-32fa-428f-b830-b6e388cac6d6,Inverter,SMA,SMA SC-xxxCP-10,180801198,,,Station: 2 | Location: 2.2 | Power: 1000kW
2dda260a-32fa-428f-b830-b6e388cac6d6,Inverter,SMA,SMA SC-xxxCP-10,180801165,,,Station: 3 | Location: 3.1 | Power: 1000kW
2dda260a-32fa-428f-b830-b6e388cac6d6,Inverter,SMA,SMA SC-xxxCP-10,180801184,,,Station: 3 | Location: 3.2 | Power: 1000kW
4c8f11e8-b2c0-41f5-b21a-23e707366772,Inverter,SMA,SMA SC-xxxCP-10,180191291,,,Station: 1 | Location: 1.1 | Power: 800kW | Inverters: 5
4c8f11e8-b2c0-41f5-b21a-23e707366772,Inverter,SMA,SMA SC-xxxCP-10,180191293,,,Station: 1 | Location: 1.2 | Power: 800kW
4c8f11e8-b2c0-41f5-b21a-23e707366772,Inverter,SMA,SMA SC-xxxCP-10,180191641,,,Station: 2 | Location: 2.1 | Power: 800kW
4c8f11e8-b2c0-41f5-b21a-23e707366772,Inverter,SMA,SMA SC-xxxCP-10,180191294,,,Station: 3 | Location: 3.1 | Power: 800kW
4c8f11e8-b2c0-41f5-b21a-23e707366772,Inverter,SMA,SMA SC-xxxCP-10,180191295,,,Station: 3 | Location: 3.2 | Power: 800kW
433fd1ad-3541-475b-98a2-b7e52bdcff2c,Inverter,Schneider,Schneider Conext Core XC,U21514030013,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 6
433fd1ad-3541-475b-98a2-b7e52bdcff2c,Inverter,Schneider,Schneider Conext Core XC,U21514020004,,,Station: A | Location: A.2 | Power: 680kW
433fd1ad-3541-475b-98a2-b7e52bdcff2c,Inverter,Schneider,Schneider Conext Core XC,U21514030005,,,Station: B | Location: B.1 | Power: 680kW
433fd1ad-3541-475b-98a2-b7e52bdcff2c,Inverter,Schneider,Schneider Conext Core XC,U21514020005,,,Station: B | Location: B.2 | Power: 680kW
433fd1ad-3541-475b-98a2-b7e52bdcff2c,Inverter,Schneider,Schneider Conext Core XC,U21514020015,,,Station: C | Location: C.1 | Power: 680kW
433fd1ad-3541-475b-98a2-b7e52bdcff2c,Inverter,Schneider,Schneider Conext Core XC,U21514020002,,,Station: C | Location: C.2 | Power: 680kW
2934ca1f-135e-4f6b-9844-c8e9550081b3,Inverter,SMA,SMA SC-xxxCP-10,180210664,,,Station: 1 | Location: 1 | Power: 720kW | Inverters: 4
2934ca1f-135e-4f6b-9844-c8e9550081b3,Inverter,SMA,SMA SC-xxxCP-10,180210666,,,Station: 1 | Location: 2 | Power: 720kW
2934ca1f-135e-4f6b-9844-c8e9550081b3,Inverter,SMA,SMA SC-xxxCP-10,180210665,,,Station: 2 | Location: 3 | Power: 720kW
2934ca1f-135e-4f6b-9844-c8e9550081b3,Inverter,SMA,SMA SC-xxxCP-10,180210667,,,Station: 2 | Location: 4 | Power: 720kW
7489eb78-66bc-4e9f-acac-5b5bd0a7d306,Inverter,Schneider,Schneider Conext Core XC,West Carclaze 1,,,Station: 1 | Location: 1 | Power: 680kW | Inverters: 6
7489eb78-66bc-4e9f-acac-5b5bd0a7d306,Inverter,Schneider,Schneider Conext Core XC,West Carclaze 2,,,Station: 1 | Location: 2 | Power: 680kW
7489eb78-66bc-4e9f-acac-5b5bd0a7d306,Inverter,Schneider,Schneider Conext Core XC,West Carclaze 3,,,Station: 1 | Location: 3 | Power: 680kW
7489eb78-66bc-4e9f-acac-5b5bd0a7d306,Inverter,Schneider,Schneider Conext Core XC,U21535000403,,,Station: 2 | Location: 4 | Power: 680kW
7489eb78-66bc-4e9f-acac-5b5bd0a7d306,Inverter,Schneider,Schneider Conext Core XC,U21537001233,,,Station: 2 | Location: 5 | Power: 680kW
7489eb78-66bc-4e9f-acac-5b5bd0a7d306,Inverter,Schneider,Schneider Conext Core XC,U21532030202,,,Station: 2 | Location: 6 | Power: 680kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7803802,,,Station: A | Location: A1 | Power: 675kW | Inverters: 10
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7803870,,,Station: A | Location: A2 | Power: 675kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7803920,,,Station: B | Location: B1 | Power: 675kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7803862,,,Station: B | Location: B2 | Power: 675kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7803988,,,Station: C | Location: C1 | Power: 675kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7803859,,,Station: C | Location: C2 | Power: 675kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7804542,,,Station: D | Location: D1 | Power: 675kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7804381,,,Station: D | Location: D2 | Power: 675kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7804040,,,Station: E | Location: E1 | Power: 675kW
a80308a1-d5bc-4596-bbd5-234a30573a4e,Inverter,Schneider,Schneider Xantrex GT,7803759,,,Station: E | Location: E2 | Power: 675kW
1acc02d8-f242-44b0-b890-6092e325f065,Inverter,Schneider,Schneider Conext Core XC,U21506000300,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 6
1acc02d8-f242-44b0-b890-6092e325f065,Inverter,Schneider,Schneider Conext Core XC,U21510020042,,,Station: A | Location: A.2 | Power: 680kW
1acc02d8-f242-44b0-b890-6092e325f065,Inverter,Schneider,Schneider Conext Core XC,U21514020019,,,Station: B | Location: B.1 | Power: 680kW
1acc02d8-f242-44b0-b890-6092e325f065,Inverter,Schneider,Schneider Conext Core XC,U21514030015,,,Station: B | Location: B.2 | Power: 680kW
1acc02d8-f242-44b0-b890-6092e325f065,Inverter,Schneider,Schneider Conext Core XC,U21511020008,,,Station: C | Location: C.1 | Power: 680kW
1acc02d8-f242-44b0-b890-6092e325f065,Inverter,Schneider,Schneider Conext Core XC,U21523000397,,,Station: C | Location: C.2 | Power: 680kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800343,,,Station: 1 | Location: 1 | Power: 900kW | Inverters: 10
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800338,,,Station: 1 | Location: 2 | Power: 900kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800342,,,Station: 2 | Location: 3 | Power: 900kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800337,,,Station: 2 | Location: 4 | Power: 900kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800341,,,Station: 3 | Location: 5 | Power: 900kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800336,,,Station: 3 | Location: 6 | Power: 900kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800344,,,Station: 4 | Location: 7 | Power: 900kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800339,,,Station: 4 | Location: 8 | Power: 900kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800335,,,Station: 5 | Location: 9 | Power: 900kW
02a9ed88-60d5-4a00-9eef-d3e058b0b654,Inverter,SMA,SMA SC-xxxCP-10,180800340,,,Station: 5 | Location: 10 | Power: 900kW
117456a3-5f19-46ea-af40-9411aecb59dd,Inverter,Schneider,Schneider Conext Core XC,U21505000503,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 6
117456a3-5f19-46ea-af40-9411aecb59dd,Inverter,Schneider,Schneider Conext Core XC,U21505000985,,,Station: A | Location: A.2 | Power: 680kW
117456a3-5f19-46ea-af40-9411aecb59dd,Inverter,Schneider,Schneider Conext Core XC,U21514030002,,,Station: B | Location: B.1 | Power: 680kW
117456a3-5f19-46ea-af40-9411aecb59dd,Inverter,Schneider,Schneider Conext Core XC,U21514020024,,,Station: B | Location: B.2 | Power: 680kW
117456a3-5f19-46ea-af40-9411aecb59dd,Inverter,Schneider,Schneider Conext Core XC,U21511030007,,,Station: C | Location: C.1 | Power: 680kW
117456a3-5f19-46ea-af40-9411aecb59dd,Inverter,Schneider,Schneider Conext Core XC,U21514020011,,,Station: C | Location: C.2 | Power: 680kW
c03b22d5-5a96-4366-bbe8-93cc8f0425e6,Inverter,SMA,SMA SC-xxxCP-10,180180449,,,Station: 1 | Location: 1 | Power: 630kW | Inverters: 7
c03b22d5-5a96-4366-bbe8-93cc8f0425e6,Inverter,SMA,SMA SC-xxxCP-10,180180450,,,Station: 1 | Location: 2 | Power: 630kW
c03b22d5-5a96-4366-bbe8-93cc8f0425e6,Inverter,SMA,SMA SC-xxxCP-10,180180452,,,Station: 2 | Location: 3 | Power: 630kW
c03b22d5-5a96-4366-bbe8-93cc8f0425e6,Inverter,SMA,SMA SC-xxxCP-10,180180447,,,Station: 2 | Location: 4 | Power: 630kW
c03b22d5-5a96-4366-bbe8-93cc8f0425e6,Inverter,SMA,SMA SC-xxxCP-10,180180451,,,Station: 3 | Location: 5 | Power: 630kW
c03b22d5-5a96-4366-bbe8-93cc8f0425e6,Inverter,SMA,SMA SC-xxxCP-10,180180446,,,Station: 3 | Location: 6 | Power: 630kW
c03b22d5-5a96-4366-bbe8-93cc8f0425e6,Inverter,SMA,SMA SC-xxxCP-10,180180448,,,Station: 4 | Location: 7 | Power: 630kW
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350641,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 9
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350642,,,Station: 1 | Location: 1.2 | Power: 900kW
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350601,,,Station: 2 | Location: 2.1 | Power: 900kW
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350604,,,Station: 2 | Location: 2.2 | Power: 900kW
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350658,,,Station: 3 | Location: 3.1 | Power: 900kW
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350602,,,Station: 4 | Location: 4.1 | Power: 900kW
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350603,,,Station: 4 | Location: 4.2 | Power: 900kW
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350656,,,Station: 5 | Location: 5.1 | Power: 900kW
380f503b-1589-4341-a6a3-eb7ace16f6c0,Inverter,SMA,SMA SC-xxxCP-10,180350657,,,Station: 5 | Location: 5.2 | Power: 900kW
3db49b22-5338-4d2c-ad26-512383c28efb,Inverter,ABB,ABB Ultra,1443909580,,,Station: 1 | Location: 1 | Power: 1200kW | Inverters: 2
3db49b22-5338-4d2c-ad26-512383c28efb,Inverter,ABB,ABB Ultra,1446125562,,,Station: 2 | Location: 2 | Power: 1200kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21232000057,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 12
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21232000054,,,Station: A | Location: A.2 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21230000021,,,Station: B | Location: B.1 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21229000013,,,Station: B | Location: B.2 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21318000404,,,Station: C | Location: C.1 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,U21301000102,,,Station: C | Location: C.2 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21230000017,,,Station: D | Location: D.1 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21230000019,,,Station: D | Location: D.2 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,U21308000244,,,Station: E | Location: E.1 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,U21307000376,,,Station: E | Location: E.2 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21301000044,,,Station: F | Location: F.1 | Power: 680kW
1faa2e22-54db-4b18-80be-271c6c2003f0,Inverter,Schneider,Schneider Conext Core XC,N21301000037,,,Station: F | Location: F.2 | Power: 680kW
08794731-d975-477f-a767-eb83d4ea54e4,Inverter,SMA,SMA SC-xxxCP-10,180800379,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 4
08794731-d975-477f-a767-eb83d4ea54e4,Inverter,SMA,SMA SC-xxxCP-10,180800380,,,Station: 1 | Location: 1.2 | Power: 900kW
08794731-d975-477f-a767-eb83d4ea54e4,Inverter,SMA,SMA SC-xxxCP-10,180800382,,,Station: 2 | Location: 2.1 | Power: 900kW
08794731-d975-477f-a767-eb83d4ea54e4,Inverter,SMA,SMA SC-xxxCP-10,180800381,,,Station: 2 | Location: 2.2 | Power: 900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007914864,,,Station: 1 | Location: 01-11 | Power: 2900kW | Inverters: 20
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007898343,,,Station: 1 | Location: 01-32 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007898333,,,Station: 1 | Location: 01-41 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007905916,,,Station: 2 | Location: 02-12 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007905920,,,Station: 2 | Location: 02-22 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007914784,,,Station: 2 | Location: 02-31 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007905887,,,Station: 2 | Location: 02-32 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007914809,,,Station: 3 | Location: 03-12 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007914849,,,Station: 3 | Location: 03-21 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007914823,,,Station: 3 | Location: 03-22 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007914806,,,Station: 3 | Location: 03-31 | Power: 2900kW
88a79345-1e06-4419-8808-2c9cc4065780,Inverter,SMA,SMA SCS-xxxx,3007905931,,,Station: 3 | Location: 03-32 | Power: 2900kW
1e99d943-f68f-4b0c-99f9-18db141b0462,Inverter,SMA,SMA SC-xxxCP-10,180351076,,,Station: 1 | Location: 1 | Power: 800kW | Inverters: 8
1e99d943-f68f-4b0c-99f9-18db141b0462,Inverter,SMA,SMA SC-xxxCP-10,180351073,,,Station: 1 | Location: 2 | Power: 800kW
1e99d943-f68f-4b0c-99f9-18db141b0462,Inverter,SMA,SMA SC-xxxCP-10,180351077,,,Station: 2 | Location: 3 | Power: 800kW
1e99d943-f68f-4b0c-99f9-18db141b0462,Inverter,SMA,SMA SC-xxxCP-10,180351078,,,Station: 2 | Location: 4 | Power: 800kW
1e99d943-f68f-4b0c-99f9-18db141b0462,Inverter,SMA,SMA SC-xxxCP-10,180351074,,,Station: 3 | Location: 5 | Power: 800kW
1e99d943-f68f-4b0c-99f9-18db141b0462,Inverter,SMA,SMA SC-xxxCP-10,180351072,,,Station: 3 | Location: 6 | Power: 800kW
